ID	PATH
ERR1713348	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1713/ERR1713348/ERR1713348.lite.2
ERR1725967	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1725/ERR1725967/ERR1725967.lite.2
ERR1725968	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1725/ERR1725968/ERR1725968.lite.2
ERR2592332	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/2592/ERR2592332/ERR2592332.lite.2
SRR11088366	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11088/SRR11088366/SRR11088366.lite.1
SRR11088379	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11088/SRR11088379/SRR11088379.lite.1
SRR11088384	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11088/SRR11088384/SRR11088384.lite.1
SRR11088390	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11088/SRR11088390/SRR11088390.lite.1
SRR11088408	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11088/SRR11088408/SRR11088408.lite.1
SRR11088427	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11088/SRR11088427/SRR11088427.lite.1
SRR11088446	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/088/SRR11088446/SRR11088446.lite.1
SRR11088467	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11088/SRR11088467/SRR11088467.lite.1
ERR1713358	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713358/ERR1713358.lite.2
ERR2683148	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2683/ERR2683148/ERR2683148.lite.1
ERR4678642	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678642/ERR4678642.lite.1
ERR4682366	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682366/ERR4682366.lite.1
ERR4682778	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682778/ERR4682778.lite.1
ERR4682819	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682819/ERR4682819.lite.1
ERR4678675	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4678/ERR4678675/ERR4678675.lite.1
ERR2683172	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683172/ERR2683172.lite.2
ERR4678569	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678569/ERR4678569.lite.1
ERR4682352	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682352/ERR4682352.lite.1
ERR1713361	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713361/ERR1713361.lite.2
ERR4678579	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678579/ERR4678579.lite.1
ERR1725978	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1725/ERR1725978/ERR1725978.lite.2
ERR2683187	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683187/ERR2683187.lite.1
ERR4682404	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682404/ERR4682404.lite.1
ERR4682391	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682391/ERR4682391.lite.1
ERR2607476	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607476/ERR2607476.lite.2
ERR2683255	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2683/ERR2683255/ERR2683255.lite.1
ERR4678564	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4678/ERR4678564/ERR4678564.lite.1
ERR4682432	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682432/ERR4682432.lite.1
ERR4682866	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682866/ERR4682866.lite.1
ERR2683221	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683221/ERR2683221.lite.2
ERR4678615	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678615/ERR4678615.lite.1
ERR4678617	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678617/ERR4678617.lite.1
ERR4682330	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682330/ERR4682330.lite.1
ERR4682331	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682331/ERR4682331.lite.1
ERR4682797	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682797/ERR4682797.lite.1
ERR4682798	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682798/ERR4682798.lite.1
ERR4682826	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682826/ERR4682826.lite.1
ERR4678634	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678634/ERR4678634.lite.1
ERR2683175	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2683/ERR2683175/ERR2683175.lite.2
ERR1713369	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713369/ERR1713369.lite.2
ERR1725985	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1725/ERR1725985/ERR1725985.lite.2
ERR1725986	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1725/ERR1725986/ERR1725986.lite.2
ERR4682421	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682421/ERR4682421.lite.1
ERR4682832	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682832/ERR4682832.lite.1
ERR2592336	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2592/ERR2592336/ERR2592336.lite.2
ERR2683173	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683173/ERR2683173.lite.1
ERR2683144	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2683/ERR2683144/ERR2683144.lite.1
ERR4678610	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678610/ERR4678610.lite.1
ERR2683118	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2683/ERR2683118/ERR2683118.lite.2
ERR4682414	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682414/ERR4682414.lite.1
ERR4682415	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682415/ERR4682415.lite.1
ERR4682417	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682417/ERR4682417.lite.1
ERR4682418	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682418/ERR4682418.lite.1
ERR2607502	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607502/ERR2607502.lite.2
ERR2607504	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607504/ERR2607504.lite.2
ERR2683145	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2683/ERR2683145/ERR2683145.lite.1
ERR2683191	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683191/ERR2683191.lite.1
ERR2683193	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683193/ERR2683193.lite.1
ERR2683195	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683195/ERR2683195.lite.2
ERR4678581	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4678/ERR4678581/ERR4678581.lite.1
ERR4678677	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678677/ERR4678677.lite.1
ERR4678679	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678679/ERR4678679.lite.1
ERR4682372	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682372/ERR4682372.lite.1
ERR4682373	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682373/ERR4682373.lite.1
ERR4682450	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682450/ERR4682450.lite.1
ERR4682847	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682847/ERR4682847.lite.1
ERR4682849	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682849/ERR4682849.lite.1
ERR4682850	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682850/ERR4682850.lite.1
ERR4682851	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682851/ERR4682851.lite.1
ERR4682852	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682852/ERR4682852.lite.1
ERR2607499	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607499/ERR2607499.lite.2
ERR2607500	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607500/ERR2607500.lite.2
ERR2607501	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607501/ERR2607501.lite.2
ERR2683260	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2683/ERR2683260/ERR2683260.lite.1
ERR2683261	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683261/ERR2683261.lite.2
ERR2683262	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683262/ERR2683262.lite.2
ERR4678593	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678593/ERR4678593.lite.1
ERR4678614	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678614/ERR4678614.lite.1
ERR4682397	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682397/ERR4682397.lite.1
ERR4682818	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682818/ERR4682818.lite.1
ERR2683228	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683228/ERR2683228.lite.1
ERR4678665	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678665/ERR4678665.lite.1
ERR4682349	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682349/ERR4682349.lite.1
ERR2683181	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683181/ERR2683181.lite.2
ERR4678647	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678647/ERR4678647.lite.1
ERR4682431	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682431/ERR4682431.lite.1
ERR4682833	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682833/ERR4682833.lite.1
ERR4682459	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682459/ERR4682459.lite.1
ERR2607518	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607518/ERR2607518.lite.2
ERR4678662	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678662/ERR4678662.lite.1
ERR4682422	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682422/ERR4682422.lite.1
ERR4682423	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682423/ERR4682423.lite.1
ERR1713379	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR001/1713/ERR1713379/ERR1713379.lite.2
ERR1725997	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1725/ERR1725997/ERR1725997.lite.2
ERR1725998	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR001/1725/ERR1725998/ERR1725998.lite.2
ERR2592266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592266/ERR2592266.lite.2
ERR2592338	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592338/ERR2592338.lite.2
ERR2683213	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR002/2683/ERR2683213/ERR2683213.lite.1
ERR4678670	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678670/ERR4678670.lite.1
ERR2683131	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2683/ERR2683131/ERR2683131.lite.1
ERR4682339	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682339/ERR4682339.lite.1
ERR1713378	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR001/1713/ERR1713378/ERR1713378.lite.2
ERR1725996	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR001/1725/ERR1725996/ERR1725996.lite.2
ERR2592265	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/2592/ERR2592265/ERR2592265.lite.2
ERR1725991	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1725/ERR1725991/ERR1725991.lite.2
ERR2607495	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607495/ERR2607495.lite.2
ERR2607497	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607497/ERR2607497.lite.2
ERR2607498	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607498/ERR2607498.lite.2
ERR4682875	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682875/ERR4682875.lite.1
ERR2607517	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607517/ERR2607517.lite.2
ERR1713384	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR001/1713/ERR1713384/ERR1713384.lite.2
ERR2683239	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683239/ERR2683239.lite.1
ERR4682389	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682389/ERR4682389.lite.1
ERR2683277	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683277/ERR2683277.lite.1
ERR4682452	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682452/ERR4682452.lite.1
ERR1713383	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1713/ERR1713383/ERR1713383.lite.2
ERR2592268	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/2592/ERR2592268/ERR2592268.lite.2
ERR2683150	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2683/ERR2683150/ERR2683150.lite.1
ERR2683203	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683203/ERR2683203.lite.2
ERR4682335	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682335/ERR4682335.lite.1
ERR4682406	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682406/ERR4682406.lite.1
ERR4682794	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682794/ERR4682794.lite.1
ERR4682820	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682820/ERR4682820.lite.1
ERR2607492	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607492/ERR2607492.lite.2
ERR2607494	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607494/ERR2607494.lite.2
ERR2683265	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2683/ERR2683265/ERR2683265.lite.1
ERR2683266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683266/ERR2683266.lite.1
ERR4682454	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682454/ERR4682454.lite.1
ERR4682455	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682455/ERR4682455.lite.1
ERR4682874	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4682/ERR4682874/ERR4682874.lite.1
ERR2683264	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2683/ERR2683264/ERR2683264.lite.1
ERR4678585	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678585/ERR4678585.lite.1
ERR4682362	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682362/ERR4682362.lite.1
ERR4682790	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682790/ERR4682790.lite.1
ERR2607525	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2607/ERR2607525/ERR2607525.lite.2
ERR2683227	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2683/ERR2683227/ERR2683227.lite.1
ERR4678646	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678646/ERR4678646.lite.1
ERR4682461	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4682/ERR4682461/ERR4682461.lite.1
ERR4682897	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4682/ERR4682897/ERR4682897.lite.1
ERR2607529	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607529/ERR2607529.lite.2
ERR2683230	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2683/ERR2683230/ERR2683230.lite.1
ERR4682467	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682467/ERR4682467.lite.1
ERR4682811	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4682/ERR4682811/ERR4682811.lite.1
ERR1713387	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713387/ERR1713387.lite.2
ERR1726001	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1726/ERR1726001/ERR1726001.lite.2
ERR2592269	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592269/ERR2592269.lite.2
ERR1726003	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1726/ERR1726003/ERR1726003.lite.2
ERR1713390	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1713/ERR1713390/ERR1713390.lite.2
ERR1726004	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1726/ERR1726004/ERR1726004.lite.2
ERR2592271	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592271/ERR2592271.lite.2
ERR2607593	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2607/ERR2607593/ERR2607593.lite.2
ERR2607594	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2607/ERR2607594/ERR2607594.lite.2
ERR2683143	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683143/ERR2683143.lite.2
ERR4678559	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4678/ERR4678559/ERR4678559.lite.1
ERR4678622	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678622/ERR4678622.lite.1
ERR4682353	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4682/ERR4682353/ERR4682353.lite.1
ERR2683147	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683147/ERR2683147.lite.1
ERR4678620	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678620/ERR4678620.lite.1
ERR4682358	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682358/ERR4682358.lite.1
ERR4682407	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682407/ERR4682407.lite.1
ERR2607447	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607447/ERR2607447.lite.2
ERR4682780	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682780/ERR4682780.lite.1
ERR2683182	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2683/ERR2683182/ERR2683182.lite.1
ERR2683183	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683183/ERR2683183.lite.2
ERR2683184	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683184/ERR2683184.lite.1
ERR2683186	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683186/ERR2683186.lite.2
ERR1414239	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414239.sralite.1
ERR1414240	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414240.sralite.1
ERR1414241	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414241.sralite.1
ERR1414242	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414242.sralite.1
ERR1414243	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414243.sralite.1
ERR1414244	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414244.sralite.1
ERR1414245	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414245.sralite.1
ERR1414246	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414246.sralite.1
ERR1414249	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414249.sralite.1
ERR1414250	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414250.sralite.1
